station,dwr3id,pname,value,cdecday
Scott Mountain,SCT,swe_percapr1,17,2019-12-31
Mumbo Basin,MUM,swe_latest,7.2,2019-12-31
Mumbo Basin,MUM,swe_percapr1,32,2019-12-31
Big Flat,BFL,swe_latest,5,2019-12-31
Big Flat,BFL,swe_percapr1,32,2019-12-31
Crowder Flat,CWF,swe_latest,1,2019-12-31
Cedar Pass,CDP,swe_latest,5.7,2019-12-31
Cedar Pass,CDP,swe_percapr1,31,2019-12-31
Sand Flat,SDF,swe_latest,8.6,2019-12-31
Sand Flat,SDF,swe_percapr1,20,2019-12-31
Medicine Lake,MED,swe_latest,8.4,2019-12-31
Medicine Lake,MED,swe_percapr1,26,2019-12-31
Adin Mountain,ADM,swe_latest,3.4,2019-12-31
Adin Mountain,ADM,swe_percapr1,25,2019-12-31
Snow Mountain,SNM,swe_latest,5.4,2019-12-31
Snow Mountain,SNM,swe_percapr1,20,2019-12-31
Slate Creek,SLT,swe_latest,2.4,2019-12-31
Slate Creek,SLT,swe_percapr1,8,2019-12-31
Stouts Meadow,STM,swe_latest,7.1,2019-12-31
Stouts Meadow,STM,swe_percapr1,20,2019-12-31
Kettle Rock,KTL,swe_latest,9,2019-12-31
Kettle Rock,KTL,swe_percapr1,35,2019-12-31
Grizzly Ridge,GRZ,swe_latest,9.7,2019-12-31
Grizzly Ridge,GRZ,swe_percapr1,33,2019-12-31
Pilot Peak,PLP,swe_latest,13,2019-12-31
Pilot Peak,PLP,swe_percapr1,25,2019-12-31
Gold Lake,GOL,swe_latest,12,2019-12-31
Gold Lake,GOL,swe_percapr1,33,2019-12-31
Humbug,HMB,swe_latest,15,2019-12-31
Humbug,HMB,swe_percapr1,54,2019-12-31
Harkness Flat,HRK,swe_latest,7.5,2019-12-31
Harkness Flat,HRK,swe_percapr1,26,2019-12-31
Rattlesnake,RTL,swe_latest,8.2,2019-12-31
Rattlesnake,RTL,swe_percapr1,58,2019-12-31
Bucks Lake,BKL,swe_latest,11.6,2019-12-31
Bucks Lake,BKL,swe_percapr1,26,2019-12-31
Four Trees,FOR,swe_latest,5.5,2019-12-31
Four Trees,FOR,swe_percapr1,28,2019-12-31
Noel Spring,NLS,swe_latest,1.1,2019-12-31
Carson Pass,CXS,swe_latest,14.1,2019-12-31
Alpha,ALP,swe_latest,13.1,2019-12-31
Alpha,ALP,swe_percapr1,36,2019-12-31
Forni Ridge,FRN,swe_latest,13.3,2019-12-31
Forni Ridge,FRN,swe_percapr1,36,2019-12-31
Meadow Lake,MDW,swe_latest,16.7,2019-12-31
Meadow Lake,MDW,swe_percapr1,30,2019-12-31
Silver Lake,SIL,swe_latest,11.9,2019-12-31
Silver Lake,SIL,swe_percapr1,53,2019-12-31
Central Sierra Snow Lab,CSL,swe_latest,12.8,2019-12-31
Central Sierra Snow Lab,CSL,swe_percapr1,38,2019-12-31
Van Vleck,VVL,swe_latest,14.1,2019-12-31
Van Vleck,VVL,swe_percapr1,39,2019-12-31
Robbs Saddle,RBB,swe_latest,3.5,2019-12-31
Robbs Saddle,RBB,swe_percapr1,16,2019-12-31
Blue Canyon,BLC,swe_latest,2,2019-12-31
Blue Canyon,BLC,swe_percapr1,22,2019-12-31
Robbs Powerhouse,RBP,swe_latest,1,2019-12-31
Robbs Powerhouse,RBP,swe_percapr1,18,2019-12-31
Deadman Creek,DDM,swe_latest,6.1,2019-12-31
Deadman Creek,DDM,swe_percapr1,16,2019-12-31
Highland Meadow,HHM,swe_latest,16.7,2019-12-31
Highland Meadow,HHM,swe_percapr1,35,2019-12-31
Gianelli Meadow,GNL,swe_latest,15.2,2019-12-31
Gianelli Meadow,GNL,swe_percapr1,27,2019-12-31
Blue Lakes,BLK,swe_latest,12.4,2019-12-31
Blue Lakes,BLK,swe_percapr1,37,2019-12-31
Stanislaus Meadow,SLM,swe_latest,19.3,2019-12-31
Stanislaus Meadow,SLM,swe_percapr1,41,2019-12-31
Bloods Creek,BLD,swe_latest,16.3,2019-12-31
Bloods Creek,BLD,swe_percapr1,46,2019-12-31
Black Springs,BLS,swe_latest,12.2,2019-12-31
Black Springs,BLS,swe_percapr1,38,2019-12-31
Dana Meadows,DAN,swe_latest,8.3,2019-12-31
Dana Meadows,DAN,swe_percapr1,30,2019-12-31
Slide Canyon,SLI,swe_latest,10.8,2019-12-31
Slide Canyon,SLI,swe_percapr1,26,2019-12-31
Tuolumne Meadows,TUM,swe_latest,6.5,2019-12-31
Tuolumne Meadows,TUM,swe_percapr1,29,2019-12-31
Horse Meadow,HRS,swe_latest,17,2019-12-31
Horse Meadow,HRS,swe_percapr1,35,2019-12-31
Ostrander Lake,STR,swe_latest,12.6,2019-12-31
Ostrander Lake,STR,swe_percapr1,36,2019-12-31
Lake Tenaya,TNY,swe_latest,11.3,2019-12-31
Lake Tenaya,TNY,swe_percapr1,34,2019-12-31
Paradise Meadow,PDS,swe_latest,12.7,2019-12-31
Paradise Meadow,PDS,swe_percapr1,31,2019-12-31
Gin Flat,GIN,swe_latest,8.8,2019-12-31
Gin Flat,GIN,swe_percapr1,26,2019-12-31
Lower Kibbie Ridge,KIB,swe_latest,7.2,2019-12-31
Lower Kibbie Ridge,KIB,swe_percapr1,26,2019-12-31
Volcanic Knob,VLC,swe_latest,11,2019-12-31
Volcanic Knob,VLC,swe_percapr1,37,2019-12-31
Kaiser Point,KSP,swe_latest,9.5,2019-12-31
Kaiser Point,KSP,swe_percapr1,25,2019-12-31
Green Mountain,GRM,swe_latest,9.7,2019-12-31
Green Mountain,GRM,swe_percapr1,32,2019-12-31
Chilkoot Meadow,CHM,swe_latest,10.2,2019-12-31
Chilkoot Meadow,CHM,swe_percapr1,27,2019-12-31
Huntington Lake,HNT,swe_latest,8,2019-12-31
Huntington Lake,HNT,swe_percapr1,40,2019-12-31
Graveyard Meadow,GRV,swe_latest,7.2,2019-12-31
Graveyard Meadow,GRV,swe_percapr1,39,2019-12-31
Poison Ridge,PSR,swe_latest,12.1,2019-12-31
Poison Ridge,PSR,swe_percapr1,42,2019-12-31
Charlotte Lake,CRL,swe_latest,12.5,2019-12-31
Charlotte Lake,CRL,swe_percapr1,46,2019-12-31
State Lakes,STL,swe_latest,11.1,2019-12-31
State Lakes,STL,swe_percapr1,38,2019-12-31
Mitchell Meadow,MTM,swe_latest,12.8,2019-12-31
Mitchell Meadow,MTM,swe_percapr1,39,2019-12-31
Upper Burnt Corral,UBC,swe_latest,12.7,2019-12-31
Upper Burnt Corral,UBC,swe_percapr1,37,2019-12-31
West Woodchuck Meadow,WWC,swe_latest,14.1,2019-12-31
West Woodchuck Meadow,WWC,swe_percapr1,43,2019-12-31
Quaking Aspen,QUA,swe_latest,9.7,2019-12-31
Quaking Aspen,QUA,swe_percapr1,46,2019-12-31
Giant Forest,GNF,swe_latest,4.7,2019-12-31
Giant Forest,GNF,swe_percapr1,47,2019-12-31
Upper Tyndall Creek,UTY,swe_latest,6.3,2019-12-31
Upper Tyndall Creek,UTY,swe_percapr1,23,2019-12-31
Crabtree Meadow,CBT,swe_latest,5.6,2019-12-31
Crabtree Meadow,CBT,swe_percapr1,28,2019-12-31
Chagoopa Plateau,CHP,swe_latest,7.4,2019-12-31
Chagoopa Plateau,CHP,swe_percapr1,34,2019-12-31
Pascoes,PSC,swe_latest,9.8,2019-12-31
Pascoes,PSC,swe_percapr1,39,2019-12-31
Wet Meadows,WTM,swe_latest,10.9,2019-12-31
Wet Meadows,WTM,swe_percapr1,36,2019-12-31
Casa Vieja Meadows,CSV,swe_latest,8.1,2019-12-31
Casa Vieja Meadows,CSV,swe_percapr1,39,2019-12-31
Beach Meadows,BCH,swe_latest,5.8,2019-12-31
Beach Meadows,BCH,swe_percapr1,53,2019-12-31
Dismal Swamp,DSS,swe_latest,10.3,2019-12-31
Dismal Swamp,DSS,swe_percapr1,35,2019-12-31
Big Meadows,BMW,swe_latest,8.9,2019-12-31
Big Meadows,BMW,swe_percapr1,35,2019-12-31
Squaw Valley,SQV,swe_latest,16.2,2019-12-31
Squaw Valley,SQV,swe_percapr1,35,2019-12-31
Independence Creek,INN,swe_latest,4.6,2019-12-31
Independence Creek,INN,swe_percapr1,36,2019-12-31
Truckee 2,TK2,swe_latest,6.5,2019-12-31
Truckee 2,TK2,swe_percapr1,45,2019-12-31
Mount Rose Ski Area,MSK,swe_latest,15.6,2019-12-31
Mount Rose Ski Area,MSK,swe_percapr1,41,2019-12-31
Heavenly Valley,HVN,swe_latest,7.3,2019-12-31
Heavenly Valley,HVN,swe_percapr1,26,2019-12-31
Hagans Meadow,HGM,swe_latest,7.8,2019-12-31
Hagans Meadow,HGM,swe_percapr1,47,2019-12-31
Marlette Lake,MRL,swe_latest,9.5,2019-12-31
Marlette Lake,MRL,swe_percapr1,45,2019-12-31
Echo Peak 5,EP5,swe_latest,15.5,2019-12-31
Echo Peak 5,EP5,swe_percapr1,39,2019-12-31
Rubicon Peak 2,RP2,swe_latest,9.5,2019-12-31
Rubicon Peak 2,RP2,swe_percapr1,33,2019-12-31
Tahoe City Cross,TCC,swe_latest,6.4,2019-12-31
Tahoe City Cross,TCC,swe_percapr1,40,2019-12-31
Ward Creek 3,WC3,swe_latest,11.9,2019-12-31
Ward Creek 3,WC3,swe_percapr1,30,2019-12-31
Fallen Leaf Lake,FLL,swe_latest,2.1,2019-12-31
Fallen Leaf Lake,FLL,swe_percapr1,30,2019-12-31
Ebbetts Pass,EBB,swe_latest,14.4,2019-12-31
Ebbetts Pass,EBB,swe_percapr1,37,2019-12-31
Horse Meadow,HOR,swe_latest,9.7,2019-12-31
Monitor Pass,MNT,swe_latest,5.8,2019-12-31
Burnside Lake,BSK,swe_latest,12.6,2019-12-31
Forestdale Creek,FDC,swe_latest,15.6,2019-12-31
Poison Flat,PSN,swe_latest,6.9,2019-12-31
Poison Flat,PSN,swe_percapr1,43,2019-12-31
Spratt Creek,SPT,swe_latest,3.4,2019-12-31
Spratt Creek,SPT,swe_percapr1,76,2019-12-31
Leavitt Lake,LVT,swe_latest,18,2019-12-31
Summit Meadow,SDW,swe_latest,6.5,2019-12-31
Virginia Lakes,VRG,swe_latest,4.4,2019-12-31
Virginia Lakes,VRG,swe_percapr1,22,2019-12-31
Lobdell Lake,LBD,swe_latest,3.2,2019-12-31
Lobdell Lake,LBD,swe_percapr1,18,2019-12-31
Sonora Pass Bridge,SPS,swe_latest,7.1,2019-12-31
Sonora Pass Bridge,SPS,swe_percapr1,27,2019-12-31
Leavitt Meadows,LVM,swe_latest,5.6,2019-12-31
Leavitt Meadows,LVM,swe_percapr1,70,2019-12-31
Gem Pass,GEM,swe_latest,6.8,2019-12-31
Gem Pass,GEM,swe_percapr1,22,2019-12-31
Sawmill,SWM,swe_latest,6.7,2019-12-31
Sawmill,SWM,swe_percapr1,34,2019-12-31
Cottonwood Lakes,CWD,swe_latest,7.2,2019-12-31
Cottonwood Lakes,CWD,swe_percapr1,62,2019-12-31
Rock Creek Lakes,RCK,swe_latest,4.8,2019-12-31
Rock Creek Lakes,RCK,swe_percapr1,35,2019-12-31
South Lake,SLK,swe_latest,4.9,2019-12-31
South Lake,SLK,swe_percapr1,31,2019-12-31
Mammoth Pass,MHP,swe_latest,10.9,2019-12-31
Mammoth Pass,MHP,swe_percapr1,26,2019-12-31
Peterson Flat,PET,swe_latest,6.2,2020-01-02
Peterson Flat,PET,swe_percapr1,21,2020-01-02
Red Rock Mountain,RRM,swe_latest,13.7,2020-01-02
Red Rock Mountain,RRM,swe_percapr1,34,2020-01-02
Bonanza King,BNK,swe_latest,9.2,2020-01-02
Bonanza King,BNK,swe_percapr1,23,2020-01-02
Shimmy Lake,SHM,swe_latest,7.6,2020-01-02
Shimmy Lake,SHM,swe_percapr1,19,2020-01-02
Middle Boulder 3,MB3,swe_latest,10.2,2020-01-02
Middle Boulder 3,MB3,swe_percapr1,36,2020-01-02
Scott Mountain,SCT,swe_latest,2.6,2020-01-02
Scott Mountain,SCT,swe_percapr1,16,2020-01-02
Mumbo Basin,MUM,swe_latest,7.1,2020-01-02
Mumbo Basin,MUM,swe_percapr1,32,2020-01-02
Big Flat,BFL,swe_latest,4.6,2020-01-02
Big Flat,BFL,swe_percapr1,29,2020-01-02
Crowder Flat,CWF,swe_latest,1.2,2020-01-02
Cedar Pass,CDP,swe_latest,5.8,2020-01-02
Cedar Pass,CDP,swe_percapr1,32,2020-01-02
Sand Flat,SDF,swe_latest,8.6,2020-01-02
Sand Flat,SDF,swe_percapr1,20,2020-01-02
Medicine Lake,MED,swe_latest,8.5,2020-01-02
Medicine Lake,MED,swe_percapr1,26,2020-01-02
Adin Mountain,ADM,swe_latest,3.8,2020-01-02
Adin Mountain,ADM,swe_percapr1,28,2020-01-02
Snow Mountain,SNM,swe_latest,5.4,2020-01-02
Snow Mountain,SNM,swe_percapr1,20,2020-01-02
Slate Creek,SLT,swe_latest,2.3,2020-01-02
Slate Creek,SLT,swe_percapr1,8,2020-01-02
Stouts Meadow,STM,swe_latest,7,2020-01-02
Stouts Meadow,STM,swe_percapr1,19,2020-01-02
Kettle Rock,KTL,swe_latest,8.9,2020-01-02
Kettle Rock,KTL,swe_percapr1,35,2020-01-02
Grizzly Ridge,GRZ,swe_latest,9.7,2020-01-02
Grizzly Ridge,GRZ,swe_percapr1,33,2020-01-02
Pilot Peak,PLP,swe_latest,12.9,2020-01-02
Pilot Peak,PLP,swe_percapr1,25,2020-01-02
Gold Lake,GOL,swe_latest,11.9,2020-01-02
Gold Lake,GOL,swe_percapr1,33,2020-01-02
Humbug,HMB,swe_latest,15.2,2020-01-02
Humbug,HMB,swe_percapr1,54,2020-01-02
Harkness Flat,HRK,swe_latest,7.5,2020-01-02
Harkness Flat,HRK,swe_percapr1,26,2020-01-02
Rattlesnake,RTL,swe_latest,8,2020-01-02
Rattlesnake,RTL,swe_percapr1,57,2020-01-02
Bucks Lake,BKL,swe_latest,12,2020-01-02
Bucks Lake,BKL,swe_percapr1,27,2020-01-02
Four Trees,FOR,swe_latest,5.4,2020-01-02
Four Trees,FOR,swe_percapr1,27,2020-01-02
Noel Spring,NLS,swe_latest,1.2,2020-01-02
Schneiders,SCN,swe_latest,18,2020-01-02
Schneiders,SCN,swe_percapr1,52,2020-01-02
Carson Pass,CXS,swe_latest,14.2,2020-01-02
Alpha,ALP,swe_latest,13.3,2020-01-02
Alpha,ALP,swe_percapr1,37,2020-01-02
Forni Ridge,FRN,swe_latest,13.1,2020-01-02
Forni Ridge,FRN,swe_percapr1,35,2020-01-02
Meadow Lake,MDW,swe_latest,16.6,2020-01-02
Meadow Lake,MDW,swe_percapr1,30,2020-01-02
Silver Lake,SIL,swe_latest,12,2020-01-02
Silver Lake,SIL,swe_percapr1,53,2020-01-02
Central Sierra Snow Lab,CSL,swe_latest,12.4,2020-01-02
Central Sierra Snow Lab,CSL,swe_percapr1,37,2020-01-02
Van Vleck,VVL,swe_latest,13.9,2020-01-02
Van Vleck,VVL,swe_percapr1,39,2020-01-02
Huysink,HYS,swe_latest,10.6,2020-01-02
Huysink,HYS,swe_percapr1,25,2020-01-02
Robbs Saddle,RBB,swe_latest,3.6,2020-01-02
Robbs Saddle,RBB,swe_percapr1,17,2020-01-02
Blue Canyon,BLC,swe_latest,2.1,2020-01-02
Blue Canyon,BLC,swe_percapr1,23,2020-01-02
Robbs Powerhouse,RBP,swe_latest,1,2020-01-02
Robbs Powerhouse,RBP,swe_percapr1,19,2020-01-02
Deadman Creek,DDM,swe_latest,6.2,2020-01-02
Deadman Creek,DDM,swe_percapr1,17,2020-01-02
Highland Meadow,HHM,swe_latest,16.8,2020-01-02
Highland Meadow,HHM,swe_percapr1,35,2020-01-02
Gianelli Meadow,GNL,swe_latest,15.2,2020-01-02
Gianelli Meadow,GNL,swe_percapr1,27,2020-01-02
Blue Lakes,BLK,swe_latest,12.5,2020-01-02
Blue Lakes,BLK,swe_percapr1,38,2020-01-02
Stanislaus Meadow,SLM,swe_latest,19.5,2020-01-02
Stanislaus Meadow,SLM,swe_percapr1,41,2020-01-02
Bloods Creek,BLD,swe_latest,16.5,2020-01-02
Bloods Creek,BLD,swe_percapr1,47,2020-01-02
Black Springs,BLS,swe_latest,12.2,2020-01-02
Black Springs,BLS,swe_percapr1,38,2020-01-02
Dana Meadows,DAN,swe_latest,8.2,2020-01-02
Dana Meadows,DAN,swe_percapr1,30,2020-01-02
Slide Canyon,SLI,swe_latest,10.8,2020-01-02
Slide Canyon,SLI,swe_percapr1,26,2020-01-02
Tuolumne Meadows,TUM,swe_latest,6.5,2020-01-02
Tuolumne Meadows,TUM,swe_percapr1,29,2020-01-02
Horse Meadow,HRS,swe_latest,17.1,2020-01-02
Horse Meadow,HRS,swe_percapr1,35,2020-01-02
Ostrander Lake,STR,swe_latest,12.6,2020-01-02
Ostrander Lake,STR,swe_percapr1,36,2020-01-02
Lake Tenaya,TNY,swe_latest,11.3,2020-01-02
Lake Tenaya,TNY,swe_percapr1,34,2020-01-02
Paradise Meadow,PDS,swe_latest,12.9,2020-01-02
Paradise Meadow,PDS,swe_percapr1,31,2020-01-02
Gin Flat,GIN,swe_latest,8.6,2020-01-02
Gin Flat,GIN,swe_percapr1,25,2020-01-02
Lower Kibbie Ridge,KIB,swe_latest,6.9,2020-01-02
Lower Kibbie Ridge,KIB,swe_percapr1,25,2020-01-02
Volcanic Knob,VLC,swe_latest,10.8,2020-01-02
Volcanic Knob,VLC,swe_percapr1,36,2020-01-02
Kaiser Point,KSP,swe_latest,9.6,2020-01-02
Kaiser Point,KSP,swe_percapr1,25,2020-01-02
Green Mountain,GRM,swe_latest,9.7,2020-01-02
Green Mountain,GRM,swe_percapr1,32,2020-01-02
Chilkoot Meadow,CHM,swe_latest,10.3,2020-01-02
Chilkoot Meadow,CHM,swe_percapr1,27,2020-01-02
Huntington Lake,HNT,swe_latest,7.8,2020-01-02
Huntington Lake,HNT,swe_percapr1,39,2020-01-02
Graveyard Meadow,GRV,swe_latest,7.5,2020-01-02
Graveyard Meadow,GRV,swe_percapr1,40,2020-01-02
Poison Ridge,PSR,swe_latest,12.1,2020-01-02
Poison Ridge,PSR,swe_percapr1,42,2020-01-02
Charlotte Lake,CRL,swe_latest,12.7,2020-01-02
Charlotte Lake,CRL,swe_percapr1,46,2020-01-02
Charlotte Lake,CRL,swe_latest,12.7,2020-01-02
Charlotte Lake,CRL,swe_percapr1,46,2020-01-02
State Lakes,STL,swe_latest,11.2,2020-01-02
State Lakes,STL,swe_percapr1,39,2020-01-02
State Lakes,STL,swe_latest,11.2,2020-01-02
State Lakes,STL,swe_percapr1,39,2020-01-02
Mitchell Meadow,MTM,swe_latest,12.9,2020-01-02
Mitchell Meadow,MTM,swe_percapr1,39,2020-01-02
Mitchell Meadow,MTM,swe_latest,12.9,2020-01-02
Mitchell Meadow,MTM,swe_percapr1,39,2020-01-02
Upper Burnt Corral,UBC,swe_latest,12.6,2020-01-02
Upper Burnt Corral,UBC,swe_percapr1,36,2020-01-02
Upper Burnt Corral,UBC,swe_latest,12.6,2020-01-02
Upper Burnt Corral,UBC,swe_percapr1,36,2020-01-02
West Woodchuck Meadow,WWC,swe_latest,13.5,2020-01-02
West Woodchuck Meadow,WWC,swe_percapr1,41,2020-01-02
West Woodchuck Meadow,WWC,swe_latest,13.5,2020-01-02
West Woodchuck Meadow,WWC,swe_percapr1,41,2020-01-02
Quaking Aspen,QUA,swe_latest,9.7,2020-01-02
Quaking Aspen,QUA,swe_percapr1,46,2020-01-02
Quaking Aspen,QUA,swe_latest,9.7,2020-01-02
Quaking Aspen,QUA,swe_percapr1,46,2020-01-02
Giant Forest,GNF,swe_latest,4.7,2020-01-02
Giant Forest,GNF,swe_percapr1,47,2020-01-02
Giant Forest,GNF,swe_latest,4.7,2020-01-02
Giant Forest,GNF,swe_percapr1,47,2020-01-02
Upper Tyndall Creek,UTY,swe_latest,6.4,2020-01-02
Upper Tyndall Creek,UTY,swe_percapr1,23,2020-01-02
Upper Tyndall Creek,UTY,swe_latest,6.4,2020-01-02
Upper Tyndall Creek,UTY,swe_percapr1,23,2020-01-02
Crabtree Meadow,CBT,swe_latest,5.9,2020-01-02
Crabtree Meadow,CBT,swe_percapr1,30,2020-01-02
Crabtree Meadow,CBT,swe_latest,5.9,2020-01-02
Crabtree Meadow,CBT,swe_percapr1,30,2020-01-02
Chagoopa Plateau,CHP,swe_latest,7.4,2020-01-02
Chagoopa Plateau,CHP,swe_percapr1,34,2020-01-02
Chagoopa Plateau,CHP,swe_latest,7.4,2020-01-02
Chagoopa Plateau,CHP,swe_percapr1,34,2020-01-02
Pascoes,PSC,swe_latest,9.9,2020-01-02
Pascoes,PSC,swe_percapr1,40,2020-01-02
Pascoes,PSC,swe_latest,9.9,2020-01-02
Pascoes,PSC,swe_percapr1,40,2020-01-02
Wet Meadows,WTM,swe_latest,10.9,2020-01-02
Wet Meadows,WTM,swe_percapr1,36,2020-01-02
Wet Meadows,WTM,swe_latest,10.9,2020-01-02
Wet Meadows,WTM,swe_percapr1,36,2020-01-02
Casa Vieja Meadows,CSV,swe_latest,8.1,2020-01-02
Casa Vieja Meadows,CSV,swe_percapr1,39,2020-01-02
Casa Vieja Meadows,CSV,swe_latest,8.1,2020-01-02
Casa Vieja Meadows,CSV,swe_percapr1,39,2020-01-02
Beach Meadows,BCH,swe_latest,6,2020-01-02
Beach Meadows,BCH,swe_percapr1,54,2020-01-02
Beach Meadows,BCH,swe_latest,6,2020-01-02
Beach Meadows,BCH,swe_percapr1,54,2020-01-02
Dismal Swamp,DSS,swe_latest,10.9,2020-01-02
Dismal Swamp,DSS,swe_percapr1,37,2020-01-02
Dismal Swamp,DSS,swe_latest,10.9,2020-01-02
Dismal Swamp,DSS,swe_percapr1,37,2020-01-02
Big Meadows,BMW,swe_latest,9,2020-01-02
Big Meadows,BMW,swe_percapr1,35,2020-01-02
Big Meadows,BMW,swe_latest,9,2020-01-02
Big Meadows,BMW,swe_percapr1,35,2020-01-02
Squaw Valley,SQV,swe_latest,16.6,2020-01-02
Squaw Valley,SQV,swe_percapr1,36,2020-01-02
Squaw Valley,SQV,swe_latest,16.6,2020-01-02
Squaw Valley,SQV,swe_percapr1,36,2020-01-02
Independence Creek,INN,swe_latest,4.8,2020-01-02
Independence Creek,INN,swe_percapr1,38,2020-01-02
Independence Creek,INN,swe_latest,4.8,2020-01-02
Independence Creek,INN,swe_percapr1,38,2020-01-02
Truckee 2,TK2,swe_latest,6.7,2020-01-02
Truckee 2,TK2,swe_percapr1,47,2020-01-02
Truckee 2,TK2,swe_latest,6.7,2020-01-02
Truckee 2,TK2,swe_percapr1,47,2020-01-02
Mount Rose Ski Area,MSK,swe_latest,15.8,2020-01-02
Mount Rose Ski Area,MSK,swe_percapr1,41,2020-01-02
Mount Rose Ski Area,MSK,swe_latest,15.8,2020-01-02
Mount Rose Ski Area,MSK,swe_percapr1,41,2020-01-02
Heavenly Valley,HVN,swe_latest,7.3,2020-01-02
Heavenly Valley,HVN,swe_percapr1,26,2020-01-02
Hagans Meadow,HGM,swe_latest,7.9,2020-01-02
Hagans Meadow,HGM,swe_percapr1,48,2020-01-02
Marlette Lake,MRL,swe_latest,9.5,2020-01-02
Marlette Lake,MRL,swe_percapr1,45,2020-01-02
Echo Peak 5,EP5,swe_latest,15.3,2020-01-02
Echo Peak 5,EP5,swe_percapr1,39,2020-01-02
Rubicon Peak 2,RP2,swe_latest,9.5,2020-01-02
Rubicon Peak 2,RP2,swe_percapr1,33,2020-01-02
Tahoe City Cross,TCC,swe_latest,6.6,2020-01-02
Tahoe City Cross,TCC,swe_percapr1,41,2020-01-02
Ward Creek 3,WC3,swe_latest,12.3,2020-01-02
Ward Creek 3,WC3,swe_percapr1,31,2020-01-02
Fallen Leaf Lake,FLL,swe_latest,2.1,2020-01-02
Fallen Leaf Lake,FLL,swe_percapr1,30,2020-01-02
Ebbetts Pass,EBB,swe_latest,14.4,2020-01-02
Ebbetts Pass,EBB,swe_percapr1,37,2020-01-02
Horse Meadow,HOR,swe_latest,9.8,2020-01-02
Monitor Pass,MNT,swe_latest,5.8,2020-01-02
Burnside Lake,BSK,swe_latest,12.4,2020-01-02
Forestdale Creek,FDC,swe_latest,15.6,2020-01-02
Poison Flat,PSN,swe_latest,6.9,2020-01-02
Poison Flat,PSN,swe_percapr1,43,2020-01-02
Spratt Creek,SPT,swe_latest,3.4,2020-01-02
Spratt Creek,SPT,swe_percapr1,76,2020-01-02
